iso3,year,variable,value,units,source
SVN,2009,gdp,50368056543.4843,2009 US$,World Bank WDI database
SVN,2010,gdp,48161250935.0166,2010 US$,World Bank WDI database
SVN,2011,gdp,51516367349.8866,2011 US$,World Bank WDI database
SVN,2012,gdp,46580457470.2769,2012 US$,World Bank WDI database
SVN,2013,gdp,48401896409.9842,2013 US$,World Bank WDI database
SVN,2014,gdp,49930685013.4603,2014 US$,World Bank WDI database
SVN,2015,gdp,43090173061.9713,2015 US$,World Bank WDI database
SVN,2016,gdp,44651537259.9731,2016 US$,World Bank WDI database
SVN,2017,gdp,48561672400.8437,2017 US$,World Bank WDI database
SVN,2018,gdp,54034358544.2622,2018 US$,World Bank WDI database
SWE,2000,gdp,262835454366.855,2000 US$,World Bank WDI database
SWE,2001,gdp,242395852494.409,2001 US$,World Bank WDI database
SWE,2002,gdp,266849061835.659,2002 US$,World Bank WDI database
SWE,2003,gdp,334337212322.076,2003 US$,World Bank WDI database
SWE,2004,gdp,385118044877.465,2004 US$,World Bank WDI database
SWE,2005,gdp,392218088878.779,2005 US$,World Bank WDI database
SWE,2006,gdp,423093437423.762,2006 US$,World Bank WDI database
SWE,2007,gdp,491252589217.021,2007 US$,World Bank WDI database
SWE,2008,gdp,517706149201.196,2008 US$,World Bank WDI database
SWE,2009,gdp,436537014293.554,2009 US$,World Bank WDI database
SWE,2010,gdp,495812558843.31,2010 US$,World Bank WDI database
SWE,2011,gdp,574094112972.733,2011 US$,World Bank WDI database
SWE,2012,gdp,552483727282.802,2012 US$,World Bank WDI database
SWE,2013,gdp,586841821796.891,2013 US$,World Bank WDI database
SWE,2014,gdp,581964017237.095,2014 US$,World Bank WDI database
SWE,2015,gdp,505103781349.757,2015 US$,World Bank WDI database
SWE,2016,gdp,515654671469.547,2016 US$,World Bank WDI database
SWE,2017,gdp,541018749769.097,2017 US$,World Bank WDI database
SWE,2018,gdp,555455371487.089,2018 US$,World Bank WDI database
SWZ,2000,gdp,1738100853.05052,2000 US$,World Bank WDI database
SWZ,2001,gdp,1542477355.35654,2001 US$,World Bank WDI database
SWZ,2002,gdp,1432228172.702,2002 US$,World Bank WDI database
SWZ,2003,gdp,2197612767.195,2003 US$,World Bank WDI database
SWZ,2004,gdp,2770082822.46579,2004 US$,World Bank WDI database
SWZ,2005,gdp,3178126554.80949,2005 US$,World Bank WDI database
SWZ,2006,gdp,3291353806.39445,2006 US$,World Bank WDI database
SWZ,2007,gdp,3469363925.39813,2007 US$,World Bank WDI database
SWZ,2008,gdp,3294093364.16017,2008 US$,World Bank WDI database
SWZ,2009,gdp,3580417161.33448,2009 US$,World Bank WDI database
SWZ,2010,gdp,4438778547.23269,2010 US$,World Bank WDI database
SWZ,2011,gdp,4820499497.32134,2011 US$,World Bank WDI database
SWZ,2012,gdp,4886658806.33374,2012 US$,World Bank WDI database
SWZ,2013,gdp,4597702903.12892,2013 US$,World Bank WDI database
SWZ,2014,gdp,4422304974.7989,2014 US$,World Bank WDI database
SWZ,2015,gdp,4073390989.81887,2015 US$,World Bank WDI database
SWZ,2016,gdp,3840677845.0034,2016 US$,World Bank WDI database
SWZ,2017,gdp,4446248676.29633,2017 US$,World Bank WDI database
SWZ,2018,gdp,4710618470.04358,2018 US$,World Bank WDI database
SYC,2000,gdp,614879764.780006,2000 US$,World Bank WDI database
SYC,2001,gdp,622262057.191635,2001 US$,World Bank WDI database
SYC,2002,gdp,697518248.175182,2002 US$,World Bank WDI database
SYC,2003,gdp,705704816.042365,2003 US$,World Bank WDI database
SYC,2004,gdp,839319927.272727,2004 US$,World Bank WDI database
SYC,2005,gdp,919103254.545455,2005 US$,World Bank WDI database
SYC,2006,gdp,1016418229.25159,2006 US$,World Bank WDI database
SYC,2007,gdp,1033561654.0568,2007 US$,World Bank WDI database
SYC,2008,gdp,967199593.960157,2008 US$,World Bank WDI database
SYC,2009,gdp,847397850.094417,2009 US$,World Bank WDI database
SYC,2010,gdp,969936525.298729,2010 US$,World Bank WDI database
SYC,2011,gdp,1065826669.89742,2011 US$,World Bank WDI database
SYC,2012,gdp,1060226125.62616,2012 US$,World Bank WDI database
SYC,2013,gdp,1328157608.83087,2013 US$,World Bank WDI database
SYC,2014,gdp,1343007841.37616,2014 US$,World Bank WDI database
SYC,2015,gdp,1377495052.12916,2015 US$,World Bank WDI database
SYC,2016,gdp,1426651766.47613,2016 US$,World Bank WDI database
SYC,2017,gdp,1524486801.19044,2017 US$,World Bank WDI database
SYC,2018,gdp,1586008996.62616,2018 US$,World Bank WDI database
SYR,2000,gdp,19325894913.1254,2000 US$,World Bank WDI database
SYR,2001,gdp,21099833783.503,2001 US$,World Bank WDI database
SYR,2002,gdp,21582248881.6592,2002 US$,World Bank WDI database
SYR,2003,gdp,21828144686.0394,2003 US$,World Bank WDI database
SYR,2004,gdp,25086930693.0693,2004 US$,World Bank WDI database
SYR,2005,gdp,28858965517.2414,2005 US$,World Bank WDI database
SYR,2006,gdp,33332844574.7801,2006 US$,World Bank WDI database
SYR,2007,gdp,40405006007.2086,2007 US$,World Bank WDI database
TCA,2001,gdp,358744800,2001 US$,World Bank WDI database
TCA,2002,gdp,366707910,2002 US$,World Bank WDI database
TCA,2003,gdp,409753640,2003 US$,World Bank WDI database
TCA,2004,gdp,485598810,2004 US$,World Bank WDI database
TCA,2005,gdp,578645760,2005 US$,World Bank WDI database
TCA,2006,gdp,721891470,2006 US$,World Bank WDI database
TCA,2007,gdp,773489740,2007 US$,World Bank WDI database
TCA,2008,gdp,862683630,2008 US$,World Bank WDI database
TCA,2009,gdp,703175750,2009 US$,World Bank WDI database
TCA,2010,gdp,686787810,2010 US$,World Bank WDI database
TCA,2011,gdp,728789570,2011 US$,World Bank WDI database
TCA,2012,gdp,715722770,2012 US$,World Bank WDI database
TCA,2013,gdp,740776770,2013 US$,World Bank WDI database
TCA,2014,gdp,823968140,2014 US$,World Bank WDI database
TCA,2015,gdp,893501650,2015 US$,World Bank WDI database
TCA,2016,gdp,950357510,2016 US$,World Bank WDI database
TCA,2017,gdp,962525840,2017 US$,World Bank WDI database
TCA,2018,gdp,1022312010,2018 US$,World Bank WDI database
TCD,2000,gdp,1385058161.76746,2000 US$,World Bank WDI database
TCD,2001,gdp,1709347793.32873,2001 US$,World Bank WDI database
TCD,2002,gdp,1987622279.11463,2002 US$,World Bank WDI database
TCD,2003,gdp,2736666515.8294,2003 US$,World Bank WDI database
TCD,2004,gdp,4414929219.99649,2004 US$,World Bank WDI database
TCD,2005,gdp,6646663561.2656,2005 US$,World Bank WDI database
TCD,2006,gdp,7422102655.98832,2006 US$,World Bank WDI database
TCD,2007,gdp,8638711442.7705,2007 US$,World Bank WDI database
TCD,2008,gdp,10351932604.4154,2008 US$,World Bank WDI database
TCD,2009,gdp,9253484108.49701,2009 US$,World Bank WDI database
TCD,2010,gdp,10668102734.8132,2010 US$,World Bank WDI database
TCD,2011,gdp,12172309522.6172,2011 US$,World Bank WDI database
TCD,2012,gdp,12367363677.6199,2012 US$,World Bank WDI database
TCD,2013,gdp,12953535495.8781,2013 US$,World Bank WDI database
TCD,2014,gdp,13940768065.6063,2014 US$,World Bank WDI database
TCD,2015,gdp,10950392219.9104,2015 US$,World Bank WDI database
TCD,2016,gdp,10097778353.7651,2016 US$,World Bank WDI database
TCD,2017,gdp,10000395242.1457,2017 US$,World Bank WDI database
TCD,2018,gdp,11239167048.4916,2018 US$,World Bank WDI database
TGO,2000,gdp,1488185772.47585,2000 US$,World Bank WDI database
TGO,2001,gdp,1481141849.98469,2001 US$,World Bank WDI database
TGO,2002,gdp,1698678686.38235,2002 US$,World Bank WDI database
TGO,2003,gdp,2111093197.99043,2003 US$,World Bank WDI database
TGO,2004,gdp,2255942249.33218,2004 US$,World Bank WDI database
TGO,2005,gdp,2280575830.08337,2005 US$,World Bank WDI database
TGO,2006,gdp,2349495620.59025,2006 US$,World Bank WDI database
TGO,2007,gdp,2659095101.10026,2007 US$,World Bank WDI database
TGO,2008,gdp,3310277926.58997,2008 US$,World Bank WDI database
TGO,2009,gdp,3365711796.38206,2009 US$,World Bank WDI database
TGO,2010,gdp,3429461495.41335,2010 US$,World Bank WDI database
TGO,2011,gdp,3872459249.74631,2011 US$,World Bank WDI database
TGO,2012,gdp,3873308389.30006,2012 US$,World Bank WDI database
TGO,2013,gdp,4321655656.33177,2013 US$,World Bank WDI database
TGO,2014,gdp,4574986536.90791,2014 US$,World Bank WDI database
TGO,2015,gdp,4180866177.03946,2015 US$,World Bank WDI database
TGO,2016,gdp,4486979198.3066,2016 US$,World Bank WDI database
TGO,2017,gdp,4819949975.18151,2017 US$,World Bank WDI database
TGO,2018,gdp,5356344850.49415,2018 US$,World Bank WDI database
THA,2000,gdp,126392233706.79,2000 US$,World Bank WDI database
THA,2001,gdp,120296476180.402,2001 US$,World Bank WDI database
THA,2002,gdp,134300851255.002,2002 US$,World Bank WDI database
THA,2003,gdp,152280677649.055,2003 US$,World Bank WDI database
THA,2004,gdp,172895749632.046,2004 US$,World Bank WDI database
THA,2005,gdp,189318549680.384,2005 US$,World Bank WDI database
THA,2006,gdp,221758196504.936,2006 US$,World Bank WDI database
THA,2007,gdp,262942476722.425,2007 US$,World Bank WDI database
THA,2008,gdp,291382991177.698,2008 US$,World Bank WDI database
THA,2009,gdp,281710416557.292,2009 US$,World Bank WDI database
THA,2010,gdp,341104820155.464,2010 US$,World Bank WDI database
THA,2011,gdp,370819140946.553,2011 US$,World Bank WDI database
THA,2012,gdp,397558222957.17,2012 US$,World Bank WDI database
THA,2013,gdp,420333203150.426,2013 US$,World Bank WDI database
THA,2014,gdp,407339361695.577,2014 US$,World Bank WDI database
THA,2015,gdp,401295941041.296,2015 US$,World Bank WDI database
THA,2016,gdp,413430123185.367,2016 US$,World Bank WDI database
THA,2017,gdp,456294704152.647,2017 US$,World Bank WDI database
THA,2018,gdp,506514103905.268,2018 US$,World Bank WDI database
TJK,2000,gdp,860521119.298753,2000 US$,World Bank WDI database
TJK,2001,gdp,1080768906.5003,2001 US$,World Bank WDI database
TJK,2002,gdp,1221120798.81336,2002 US$,World Bank WDI database
TJK,2003,gdp,1555301496.04756,2003 US$,World Bank WDI database
TJK,2004,gdp,2076182460.86517,2004 US$,World Bank WDI database
TJK,2005,gdp,2312327536.41789,2005 US$,World Bank WDI database
TJK,2006,gdp,2830220713.07301,2006 US$,World Bank WDI database
TJK,2007,gdp,3719506172.83951,2007 US$,World Bank WDI database
TJK,2008,gdp,5161337336.40365,2008 US$,World Bank WDI database
TJK,2009,gdp,4979481980.35098,2009 US$,World Bank WDI database
TJK,2010,gdp,5642178579.58438,2010 US$,World Bank WDI database
TJK,2011,gdp,6522732202.50748,2011 US$,World Bank WDI database
TJK,2012,gdp,7633049792.09321,2012 US$,World Bank WDI database
TJK,2013,gdp,8448469837.53831,2013 US$,World Bank WDI database
TJK,2014,gdp,9112544556.05962,2014 US$,World Bank WDI database
TJK,2015,gdp,7854602391.65355,2015 US$,World Bank WDI database
TJK,2016,gdp,6952678127.03396,2016 US$,World Bank WDI database
TJK,2017,gdp,7157865188.25222,2017 US$,World Bank WDI database
TJK,2018,gdp,7522947810.12326,2018 US$,World Bank WDI database
TKM,2000,gdp,2904662604.82053,2000 US$,World Bank WDI database
TKM,2001,gdp,3534803921.56863,2001 US$,World Bank WDI database
TKM,2002,gdp,4461978498.86577,2002 US$,World Bank WDI database
TKM,2003,gdp,5977560877.44013,2003 US$,World Bank WDI database
TKM,2004,gdp,6838351088.46688,2004 US$,World Bank WDI database
TKM,2005,gdp,8103901996.37024,2005 US$,World Bank WDI database
TKM,2006,gdp,10276674364.8961,2006 US$,World Bank WDI database
TKM,2007,gdp,12664165103.1895,2007 US$,World Bank WDI database
TKM,2008,gdp,19271523178.8079,2008 US$,World Bank WDI database
TKM,2009,gdp,20214385964.9123,2009 US$,World Bank WDI database
TKM,2010,gdp,22583157894.7368,2010 US$,World Bank WDI database
TKM,2011,gdp,29233333333.3333,2011 US$,World Bank WDI database
TKM,2012,gdp,35164210526.3158,2012 US$,World Bank WDI database
TKM,2013,gdp,39197543859.6491,2013 US$,World Bank WDI database
TKM,2014,gdp,43524210526.3158,2014 US$,World Bank WDI database
TKM,2015,gdp,35799714285.7143,2015 US$,World Bank WDI database
TKM,2016,gdp,36180000000,2016 US$,World Bank WDI database
TKM,2017,gdp,37926285714.2857,2017 US$,World Bank WDI database
TKM,2018,gdp,40761142857.1429,2018 US$,World Bank WDI database
TLS,2000,gdp,367085715.691437,2000 US$,World Bank WDI database
TLS,2001,gdp,477454392.383293,2001 US$,World Bank WDI database
TLS,2002,gdp,469459037.825074,2002 US$,World Bank WDI database
TLS,2003,gdp,490397950.777115,2003 US$,World Bank WDI database
TLS,2004,gdp,440730847.376044,2004 US$,World Bank WDI database
TLS,2005,gdp,462259749.481997,2005 US$,World Bank WDI database
TLS,2006,gdp,453793943.463737,2006 US$,World Bank WDI database
TLS,2007,gdp,542793414.467943,2007 US$,World Bank WDI database
TLS,2008,gdp,648490994.282862,2008 US$,World Bank WDI database
TLS,2009,gdp,726880268.123331,2009 US$,World Bank WDI database
TLS,2010,gdp,881825544.160551,2010 US$,World Bank WDI database
TLS,2011,gdp,1054725856.53067,2011 US$,World Bank WDI database
TLS,2012,gdp,1147780082.92982,2012 US$,World Bank WDI database
TLS,2013,gdp,1395525350.39395,2013 US$,World Bank WDI database
TLS,2014,gdp,1447312263.557,2014 US$,World Bank WDI database
TLS,2015,gdp,1596658766.71165,2015 US$,World Bank WDI database
TLS,2016,gdp,1656039024.02723,2016 US$,World Bank WDI database
TLS,2017,gdp,1609669330.12439,2017 US$,World Bank WDI database
TLS,2018,gdp,1568611562.00556,2018 US$,World Bank WDI database
TON,2000,gdp,202363492.160332,2000 US$,World Bank WDI database
TON,2001,gdp,181244788.473329,2001 US$,World Bank WDI database
TON,2002,gdp,182737040.095422,2002 US$,World Bank WDI database
TON,2003,gdp,202543202.004099,2003 US$,World Bank WDI database
TON,2004,gdp,229358214.792003,2004 US$,World Bank WDI database
TON,2005,gdp,262176133.72543,2005 US$,World Bank WDI database
TON,2006,gdp,294137737.070038,2006 US$,World Bank WDI database
TON,2007,gdp,300143056.873221,2007 US$,World Bank WDI database
TON,2008,gdp,349484427.609428,2008 US$,World Bank WDI database
TON,2009,gdp,318166562.784677,2009 US$,World Bank WDI database
TON,2010,gdp,369485198.817979,2010 US$,World Bank WDI database
TON,2011,gdp,423011844.331641,2011 US$,World Bank WDI database
TON,2012,gdp,472358251.224261,2012 US$,World Bank WDI database
TON,2013,gdp,450686353.674011,2013 US$,World Bank WDI database
TON,2014,gdp,443911052.254042,2014 US$,World Bank WDI database
TON,2015,gdp,435438217.281663,2015 US$,World Bank WDI database
TON,2016,gdp,401109307.359307,2016 US$,World Bank WDI database
TON,2017,gdp,430174168.740104,2017 US$,World Bank WDI database
TON,2018,gdp,450353313.884584,2018 US$,World Bank WDI database
TTO,2000,gdp,8154338232.95978,2000 US$,World Bank WDI database
TTO,2001,gdp,8824873259.32105,2001 US$,World Bank WDI database
TTO,2002,gdp,9008273720.93395,2002 US$,World Bank WDI database
TTO,2003,gdp,11305459802.0683,2003 US$,World Bank WDI database
TTO,2004,gdp,13280275123.0354,2004 US$,World Bank WDI database
TTO,2005,gdp,15982282462.3786,2005 US$,World Bank WDI database
TTO,2006,gdp,18369361094.3886,2006 US$,World Bank WDI database
TTO,2007,gdp,21641620049.9352,2007 US$,World Bank WDI database
TTO,2008,gdp,27871587349.5413,2008 US$,World Bank WDI database
TTO,2009,gdp,19172165225.5015,2009 US$,World Bank WDI database
TTO,2010,gdp,22157948396.2042,2010 US$,World Bank WDI database
TTO,2011,gdp,25433011405.3017,2011 US$,World Bank WDI database
TTO,2012,gdp,25763220107.0051,2012 US$,World Bank WDI database
TTO,2013,gdp,27268478564.5547,2013 US$,World Bank WDI database
TTO,2014,gdp,27615843098.0949,2014 US$,World Bank WDI database
TTO,2015,gdp,25062893969.3292,2015 US$,World Bank WDI database
TTO,2016,gdp,22284780326.8856,2016 US$,World Bank WDI database
TTO,2017,gdp,22474828527.1775,2017 US$,World Bank WDI database
TTO,2018,gdp,23808146747.7994,2018 US$,World Bank WDI database
TUN,2000,gdp,21473188881.5933,2000 US$,World Bank WDI database
TUN,2001,gdp,22066101341.4888,2001 US$,World Bank WDI database
TUN,2002,gdp,23142294436.2383,2002 US$,World Bank WDI database
TUN,2003,gdp,27453084982.5378,2003 US$,World Bank WDI database
TUN,2004,gdp,31183139301.4853,2004 US$,World Bank WDI database
TUN,2005,gdp,32273007553.5687,2005 US$,World Bank WDI database
TUN,2006,gdp,34378437265.2141,2006 US$,World Bank WDI database
TUN,2007,gdp,38908069299.204,2007 US$,World Bank WDI database
TUN,2008,gdp,44856586316.0458,2008 US$,World Bank WDI database
TUN,2009,gdp,43454935940.1614,2009 US$,World Bank WDI database
TUN,2010,gdp,44050929160.2627,2010 US$,World Bank WDI database
TUN,2011,gdp,45810626509.4474,2011 US$,World Bank WDI database
TUN,2012,gdp,45044112939.3687,2012 US$,World Bank WDI database
TUN,2013,gdp,46251061734.4741,2013 US$,World Bank WDI database
TUN,2014,gdp,47632326088.237,2014 US$,World Bank WDI database
TUN,2015,gdp,43173480831.9739,2015 US$,World Bank WDI database
TUN,2016,gdp,41801210428.3054,2016 US$,World Bank WDI database
TUN,2017,gdp,39802430354.6334,2017 US$,World Bank WDI database
TUN,2018,gdp,39770297328.9509,2018 US$,World Bank WDI database
TUR,2000,gdp,272979390275.112,2000 US$,World Bank WDI database
TUR,2001,gdp,200251925261.097,2001 US$,World Bank WDI database
TUR,2002,gdp,238428125928.875,2002 US$,World Bank WDI database
TUR,2003,gdp,311823003797.721,2003 US$,World Bank WDI database
TUR,2004,gdp,404786739600.14,2004 US$,World Bank WDI database
TUR,2005,gdp,501416301503.424,2005 US$,World Bank WDI database
TUR,2006,gdp,552486912915.646,2006 US$,World Bank WDI database
TUR,2007,gdp,675770112211.221,2007 US$,World Bank WDI database
TUR,2008,gdp,764335657625.816,2008 US$,World Bank WDI database
TUR,2009,gdp,644639902000,2009 US$,World Bank WDI database
TUR,2010,gdp,771901768898.057,2010 US$,World Bank WDI database
TUR,2011,gdp,832523680895.522,2011 US$,World Bank WDI database
TUR,2012,gdp,873982246603.563,2012 US$,World Bank WDI database
TUR,2013,gdp,950579413121.126,2013 US$,World Bank WDI database
TUR,2014,gdp,934185915375.828,2014 US$,World Bank WDI database
TUR,2015,gdp,859796872683.823,2015 US$,World Bank WDI database
TUR,2016,gdp,863721648058.011,2016 US$,World Bank WDI database
TUR,2017,gdp,852676779693.539,2017 US$,World Bank WDI database
TUR,2018,gdp,771350331372.711,2018 US$,World Bank WDI database
TUV,2000,gdp,13742057.0500928,2000 US$,World Bank WDI database
TUV,2001,gdp,13196544.946726,2001 US$,World Bank WDI database
TUV,2002,gdp,15450994.2410084,2002 US$,World Bank WDI database
TUV,2003,gdp,18231078.5394643,2003 US$,World Bank WDI database
TUV,2004,gdp,21534931.6075894,2004 US$,World Bank WDI database
TUV,2005,gdp,21839098.8927071,2005 US$,World Bank WDI database
TUV,2006,gdp,22902861.4457831,2006 US$,World Bank WDI database
TUV,2007,gdp,27030374.0272781,2007 US$,World Bank WDI database
TUV,2008,gdp,30290219.7617849,2008 US$,World Bank WDI database
TUV,2009,gdp,27101076.2751521,2009 US$,World Bank WDI database
TUV,2010,gdp,31823518.6204366,2010 US$,World Bank WDI database
TUV,2011,gdp,38711810.2114492,2011 US$,World Bank WDI database
TUV,2012,gdp,37671774.6945537,2012 US$,World Bank WDI database
TUV,2013,gdp,37509075.1110253,2013 US$,World Bank WDI database
TUV,2014,gdp,37290607.5356048,2014 US$,World Bank WDI database
TUV,2015,gdp,35492074.2243257,2015 US$,World Bank WDI database
TUV,2016,gdp,36547799.583705,2016 US$,World Bank WDI database
TUV,2017,gdp,40619251.9926426,2017 US$,World Bank WDI database
