iso3,year,category,category_name,type,type_name,data_type,units,source,value,variable
PRT,2012,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2012 US$,OECD FSE database,214807.54,subsidies_OECD
PRT,2014,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2014 US$,OECD FSE database,7955828.42,subsidies_OECD
PRT,2015,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2015 US$,OECD FSE database,0,subsidies_OECD
PRT,2016,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2016 US$,OECD FSE database,0,subsidies_OECD
PRT,2017,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2017 US$,OECD FSE database,712413.143,subsidies_OECD
ESP,2008,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2008 US$,OECD FSE database,3527529.908,subsidies_OECD
ESP,2009,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2009 US$,OECD FSE database,2813431.785,subsidies_OECD
ESP,2010,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2010 US$,OECD FSE database,6621550.89,subsidies_OECD
ESP,2011,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2011 US$,OECD FSE database,5211245.412,subsidies_OECD
ESP,2012,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2012 US$,OECD FSE database,4095206.372,subsidies_OECD
ESP,2013,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2013 US$,OECD FSE database,4880591.025,subsidies_OECD
ESP,2014,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2014 US$,OECD FSE database,3338867.911,subsidies_OECD
ESP,2015,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2015 US$,OECD FSE database,4683445.206,subsidies_OECD
ESP,2016,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2016 US$,OECD FSE database,2607.683,subsidies_OECD
ESP,2008,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2008 US$,OECD FSE database,38728486.479,subsidies_OECD
ESP,2009,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2009 US$,OECD FSE database,95777014.475,subsidies_OECD
ESP,2010,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2010 US$,OECD FSE database,44164548.352,subsidies_OECD
ESP,2011,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2011 US$,OECD FSE database,22982631.258,subsidies_OECD
ESP,2012,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2012 US$,OECD FSE database,36155075.716,subsidies_OECD
ESP,2013,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2013 US$,OECD FSE database,27898515.624,subsidies_OECD
ESP,2014,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2014 US$,OECD FSE database,1205778.014,subsidies_OECD
ESP,2015,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2015 US$,OECD FSE database,5397541.502,subsidies_OECD
ESP,2016,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2016 US$,OECD FSE database,2911711.488,subsidies_OECD
ESP,2017,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2017 US$,OECD FSE database,28821.185,subsidies_OECD
ESP,2008,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2008 US$,OECD FSE database,15046920.908,subsidies_OECD
ESP,2009,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2009 US$,OECD FSE database,73062102.916,subsidies_OECD
ESP,2010,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2010 US$,OECD FSE database,98873021.693,subsidies_OECD
ESP,2011,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2011 US$,OECD FSE database,58370797.323,subsidies_OECD
ESP,2012,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2012 US$,OECD FSE database,64380307.819,subsidies_OECD
ESP,2013,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2013 US$,OECD FSE database,51183559.506,subsidies_OECD
ESP,2014,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2014 US$,OECD FSE database,56764122.18,subsidies_OECD
ESP,2015,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2015 US$,OECD FSE database,56555785.288,subsidies_OECD
ESP,2016,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2016 US$,OECD FSE database,99508.115,subsidies_OECD
ESP,2008,2,General service support estimate,2B,Provision of infrastructure,Reported,2008 US$,OECD FSE database,5878708.756,subsidies_OECD
ESP,2009,2,General service support estimate,2B,Provision of infrastructure,Reported,2009 US$,OECD FSE database,21622617.537,subsidies_OECD
ESP,2010,2,General service support estimate,2B,Provision of infrastructure,Reported,2010 US$,OECD FSE database,18943819.004,subsidies_OECD
ESP,2011,2,General service support estimate,2B,Provision of infrastructure,Reported,2011 US$,OECD FSE database,20189703.372,subsidies_OECD
ESP,2012,2,General service support estimate,2B,Provision of infrastructure,Reported,2012 US$,OECD FSE database,9218107.637,subsidies_OECD
ESP,2013,2,General service support estimate,2B,Provision of infrastructure,Reported,2013 US$,OECD FSE database,9554280.331,subsidies_OECD
ESP,2014,2,General service support estimate,2B,Provision of infrastructure,Reported,2014 US$,OECD FSE database,10850112.173,subsidies_OECD
ESP,2015,2,General service support estimate,2B,Provision of infrastructure,Reported,2015 US$,OECD FSE database,17259774.848,subsidies_OECD
ESP,2016,2,General service support estimate,2B,Provision of infrastructure,Reported,2016 US$,OECD FSE database,401271.34,subsidies_OECD
ESP,2008,2,General service support estimate,2C,Marketing and promotion,Reported,2008 US$,OECD FSE database,26199397.158,subsidies_OECD
ESP,2009,2,General service support estimate,2C,Marketing and promotion,Reported,2009 US$,OECD FSE database,26949005.151,subsidies_OECD
ESP,2010,2,General service support estimate,2C,Marketing and promotion,Reported,2010 US$,OECD FSE database,18111166.985,subsidies_OECD
ESP,2011,2,General service support estimate,2C,Marketing and promotion,Reported,2011 US$,OECD FSE database,10980219.125,subsidies_OECD
ESP,2012,2,General service support estimate,2C,Marketing and promotion,Reported,2012 US$,OECD FSE database,10374718.405,subsidies_OECD
ESP,2013,2,General service support estimate,2C,Marketing and promotion,Reported,2013 US$,OECD FSE database,3016636.153,subsidies_OECD
ESP,2014,2,General service support estimate,2C,Marketing and promotion,Reported,2014 US$,OECD FSE database,4563803.035,subsidies_OECD
ESP,2015,2,General service support estimate,2C,Marketing and promotion,Reported,2015 US$,OECD FSE database,7419073.153,subsidies_OECD
ESP,2009,2,General service support estimate,2D,Support to fishing communities,Reported,2009 US$,OECD FSE database,1628650.306,subsidies_OECD
ESP,2010,2,General service support estimate,2D,Support to fishing communities,Reported,2010 US$,OECD FSE database,201914.017,subsidies_OECD
ESP,2011,2,General service support estimate,2D,Support to fishing communities,Reported,2011 US$,OECD FSE database,4817318.093,subsidies_OECD
ESP,2012,2,General service support estimate,2D,Support to fishing communities,Reported,2012 US$,OECD FSE database,6425963.499,subsidies_OECD
ESP,2013,2,General service support estimate,2D,Support to fishing communities,Reported,2013 US$,OECD FSE database,11863999.233,subsidies_OECD
ESP,2014,2,General service support estimate,2D,Support to fishing communities,Reported,2014 US$,OECD FSE database,9513334.282,subsidies_OECD
ESP,2015,2,General service support estimate,2D,Support to fishing communities,Reported,2015 US$,OECD FSE database,20795558.349,subsidies_OECD
ESP,2016,2,General service support estimate,2D,Support to fishing communities,Reported,2016 US$,OECD FSE database,1104142.67,subsidies_OECD
ESP,2017,2,General service support estimate,2D,Support to fishing communities,Reported,2017 US$,OECD FSE database,2315501.825,subsidies_OECD
ESP,2008,2,General service support estimate,2F,Research and development,Reported,2008 US$,OECD FSE database,1037777.423,subsidies_OECD
ESP,2009,2,General service support estimate,2F,Research and development,Reported,2009 US$,OECD FSE database,2980335.507,subsidies_OECD
ESP,2010,2,General service support estimate,2F,Research and development,Reported,2010 US$,OECD FSE database,1291236.58,subsidies_OECD
ESP,2011,2,General service support estimate,2F,Research and development,Reported,2011 US$,OECD FSE database,9011667.34,subsidies_OECD
ESP,2012,2,General service support estimate,2F,Research and development,Reported,2012 US$,OECD FSE database,5598775.668,subsidies_OECD
ESP,2013,2,General service support estimate,2F,Research and development,Reported,2013 US$,OECD FSE database,4711342.536,subsidies_OECD
ESP,2014,2,General service support estimate,2F,Research and development,Reported,2014 US$,OECD FSE database,2021660.454,subsidies_OECD
ESP,2015,2,General service support estimate,2F,Research and development,Reported,2015 US$,OECD FSE database,9726165.535,subsidies_OECD
ESP,2008,2,General service support estimate,2G,Management of resources,Reported,2008 US$,OECD FSE database,1067395.542,subsidies_OECD
ESP,2009,2,General service support estimate,2G,Management of resources,Reported,2009 US$,OECD FSE database,1598802.157,subsidies_OECD
ESP,2010,2,General service support estimate,2G,Management of resources,Reported,2010 US$,OECD FSE database,1735380.714,subsidies_OECD
ESP,2011,2,General service support estimate,2G,Management of resources,Reported,2011 US$,OECD FSE database,1652022.69,subsidies_OECD
ESP,2012,2,General service support estimate,2G,Management of resources,Reported,2012 US$,OECD FSE database,2604153.865,subsidies_OECD
ESP,2013,2,General service support estimate,2G,Management of resources,Reported,2013 US$,OECD FSE database,847362.849,subsidies_OECD
ESP,2014,2,General service support estimate,2G,Management of resources,Reported,2014 US$,OECD FSE database,918143.176,subsidies_OECD
ESP,2015,2,General service support estimate,2G,Management of resources,Reported,2015 US$,OECD FSE database,1065638.702,subsidies_OECD
ESP,2016,2,General service support estimate,2G,Management of resources,Reported,2016 US$,OECD FSE database,4212764.064,subsidies_OECD
ESP,2017,2,General service support estimate,2G,Management of resources,Reported,2017 US$,OECD FSE database,1651290.671,subsidies_OECD
ESP,2008,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2008 US$,OECD FSE database,20929975.449,subsidies_OECD
ESP,2009,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2009 US$,OECD FSE database,28899691.659,subsidies_OECD
ESP,2010,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2010 US$,OECD FSE database,27630438.439,subsidies_OECD
ESP,2011,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2011 US$,OECD FSE database,18132830.601,subsidies_OECD
ESP,2012,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2012 US$,OECD FSE database,10368279.073,subsidies_OECD
ESP,2013,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2013 US$,OECD FSE database,7319364.874,subsidies_OECD
ESP,2014,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2014 US$,OECD FSE database,9831887.444,subsidies_OECD
ESP,2015,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2015 US$,OECD FSE database,12135319.874,subsidies_OECD
SWE,2008,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2008 US$,OECD FSE database,28537804.407,subsidies_OECD
SWE,2009,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2009 US$,OECD FSE database,38538242.622,subsidies_OECD
SWE,2010,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2010 US$,OECD FSE database,35549292.042,subsidies_OECD
SWE,2011,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2011 US$,OECD FSE database,31135655.346,subsidies_OECD
SWE,2012,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2012 US$,OECD FSE database,35549902.558,subsidies_OECD
SWE,2013,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2013 US$,OECD FSE database,38924975.497,subsidies_OECD
SWE,2014,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2014 US$,OECD FSE database,31493222.514,subsidies_OECD
SWE,2015,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2015 US$,OECD FSE database,32049227.315,subsidies_OECD
SWE,2016,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2016 US$,OECD FSE database,33944207.174,subsidies_OECD
SWE,2017,0,Transfers to individual fishers - non budgetary,0B,Fuel tax concessions,Reported,2017 US$,OECD FSE database,31566818.007,subsidies_OECD
